source,source_id,title,company,Company,location,Location,description,url,post_date,Post_Date,scraped_at,Scraped_Date,salary,salary_min,salary_max,Salary_Min,Salary_Max,contract_type,Job_Type,category,Skills,Is_Remote,Work_Arrangement,Desc_Length,Title_Word_Count,has_salary,Seniority,industry,job_hash,Salary_Avg,Salary_Range,job_grade,clearance_required,employment_type,government_grade
adzuna,5550436789,Data Analyst - TS/SCI required,General Dynamics Information Technology,General Dynamics Information Technology,"Savage, Anne Arundel County","Savage, Anne Arundel County","Req ID: RQ211668 Type of Requisition: Regular Clearance Level Must Be Able to Obtain: Top Secret SCI  Polygraph Public Trust/Other Required: None Job Family: Data Science and Data Engineering Skills: Analytical Thinking,Data Modeling,Statistical Analysis Experience: 5  years of related experience US Citizenship Required: Yes Job Description: Transform technology into opportunity as a Data Analyst with GDIT. A career in enterprise IT means connecting and enhancing the systems that matter most. A…",https://www.adzuna.com/land/ad/5550436789?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=23BEE8C676D96F93F365353C79E60AF7CF3012B7,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$105,211 - $105,211",105211.24,105211.24,105211.24,105211.24,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,ed21b2099bf32c9113aeb63fc03393d8,105211.24,"$105,211-$105,211",,,,
adzuna,5550435953,Senior Permitting Data Analyst - Mass Markets FP&A,Lumen,Lumen,"La Cienga, Santa Fe County","La Cienga, Santa Fe County","About Lumen Lumen connects the world. We are igniting business growth by connecting people, data and applications - quickly, securely, and effortlessly. Together, we are building a culture and company from the people up - committed to teamwork, trust and transparency. People power progress. We're looking for top-tier talent and offer the flexibility you need to thrive and deliver lasting impact. Join us as we digitally connect the world and shape the future. The Role As a Lumen Sr Finance Analy…",https://www.adzuna.com/land/ad/5550435953?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=99BCAE5AFFCAD8D54E309AA58A484FC28A7477BB,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$131,908 - $131,908",131907.97,131907.97,131907.97,131907.97,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,8,True,Senior,Accounting & Finance Jobs,40eae614323862c6014bd062174701d8,131907.97,"$131,908-$131,908",,,,
adzuna,5550435569,"Data Engineer, Product Analytics",Meta,Meta,"Annapolis, Anne Arundel County","Annapolis, Anne Arundel County","Summary: As a Data Engineer at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Reality Labs, Threads). Your technical skills and analytical mindset will be utilized designing and building some of the world's most extensive data sets, helping to craft experiences for billions of people and hundreds of millions of businesses worldwide.In this role, you will collaborate with s…",https://www.adzuna.com/land/ad/5550435569?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=31EB3A44090BF5CFE05F51BED165535341C2F5BA,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$162,173 - $162,173",162173.47,162173.47,162173.47,162173.47,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,4,True,Junior,IT Jobs,7345cda7ca49ecba5b70ba877d6dc26e,162173.47,"$162,173-$162,173",,,,
adzuna,5550434772,BI Analyst III,Datavant,Datavant,"Annapolis, Anne Arundel County","Annapolis, Anne Arundel County","Datavant is a data platform company and the world's leader in health data exchange. Our vision is that every healthcare decision is powered by the right data, at the right time, in the right format. Our platform is powered by the largest, most diverse health data network in the U.S., enabling data to be secure, accessible and usable to inform better health decisions. Datavant is trusted by the world's leading life sciences companies, government agencies, and those who deliver and pay for care. …",https://www.adzuna.com/land/ad/5550434772?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=85F7768238C3679820F467E8F57A3C515B140D36,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$131,030 - $131,030",131029.57,131029.57,131029.57,131029.57,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,3aeb9c032a104138dbab23daa9e8e21c,131029.57,"$131,030-$131,030",,,,
adzuna,5550433279,Senior Permitting Data Analyst - Mass Markets FP&A,Lumen,Lumen,"Sacramento, Sacramento County","Sacramento, Sacramento County","About Lumen Lumen connects the world. We are igniting business growth by connecting people, data and applications - quickly, securely, and effortlessly. Together, we are building a culture and company from the people up - committed to teamwork, trust and transparency. People power progress. We're looking for top-tier talent and offer the flexibility you need to thrive and deliver lasting impact. Join us as we digitally connect the world and shape the future. The Role As a Lumen Sr Finance Analy…",https://www.adzuna.com/land/ad/5550433279?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=FC706E7A6277D482AED8B8158F4CE97D52136289,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$102,114 - $102,114",102113.59,102113.59,102113.59,102113.59,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,8,True,Senior,Accounting & Finance Jobs,99d1abbcf8f3f2fded4a7ff0e6b56392,102113.59,"$102,114-$102,114",,,,
adzuna,5550433329,Financial Analyst,AppleOne,Appleone,"Miami, Miami-Dade County","Miami, Miami-Dade County","Job Description Job Description We’re looking for a data-driven Financial Analyst who enjoys turning complex financial data into clear insights that support smart business and investment decisions. If you’re strong in analytics, reporting, and business forecasting, and comfortable working with advanced data tools, this could be a great next step in your career. Responsibilities: - Gather, analyze, and interpret financial and economic data to support investment and business decisions - Build fin…",https://www.adzuna.com/details/5550433329?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$121,472 - $121,472",121472.0,121472.0,121472.0,121472.0,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,2,True,Junior,Accounting & Finance Jobs,0e5a37547f62beb2edf9c4062869b32e,121472.0,"$121,472-$121,472",,,,
adzuna,5550432344,"Data Engineer, Product Analytics",Meta,Meta,"La Cienga, Santa Fe County","La Cienga, Santa Fe County","Summary: As a Data Engineer at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Reality Labs, Threads). Your technical skills and analytical mindset will be utilized designing and building some of the world's most extensive data sets, helping to craft experiences for billions of people and hundreds of millions of businesses worldwide.In this role, you will collaborate with s…",https://www.adzuna.com/land/ad/5550432344?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=ADA522C0FD302EBBE9E21A183B20EA3EA8A4C5C5,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$181,367 - $181,367",181366.89,181366.89,181366.89,181366.89,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,4,True,Junior,IT Jobs,15ffbdeb353a1615f9da59542f88c24b,181366.89,"$181,367-$181,367",,,,
adzuna,5550431936,BI Analyst III,Datavant,Datavant,"La Cienga, Santa Fe County","La Cienga, Santa Fe County","Datavant is a data platform company and the world's leader in health data exchange. Our vision is that every healthcare decision is powered by the right data, at the right time, in the right format. Our platform is powered by the largest, most diverse health data network in the U.S., enabling data to be secure, accessible and usable to inform better health decisions. Datavant is trusted by the world's leading life sciences companies, government agencies, and those who deliver and pay for care. …",https://www.adzuna.com/land/ad/5550431936?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=89491BCD305E6A1F7A35820FCFA1E97FA6F9B0ED,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$146,537 - $146,537",146537.23,146537.23,146537.23,146537.23,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,0c82c3ba4fdba8cc7b7011d259a40c07,146537.23,"$146,537-$146,537",,,,
adzuna,5550431036,"Supply Chain Analyst IV, Materials and Data Management",Kaiser Permanente,Kaiser Permanente,"Roseville, Placer County","Roseville, Placer County","Job Summary: In addition to the responsibilities listed below, this position is also responsible for ensuring all supplies are available in the appropriate clinical/non-clinical location at time of case by performing moderately complex transactions/procedures independently; independently implementing procedures to ensure ongoing availability of products; maintaining inventory databases and libraries independently; preparing and analyzing reports on the usage and inventory management; ensuring t…",https://www.adzuna.com/land/ad/5550431036?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=75058B7C6E706F484EC234D211C14D00ABAD62A6,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$84,674 - $84,674",84673.55,84673.55,84673.55,84673.55,Full-time,Full-time,"Energy, Oil & Gas Jobs",['r'],False,On-site,500,8,True,Senior,"Energy, Oil & Gas Jobs",584251ec9fdb97c1f1321cdac78ed510,84673.55,"$84,674-$84,674",,,,
adzuna,5550428446,Power Bi Developer,Actalent,Actalent,"North Bethesda, Montgomery County","North Bethesda, Montgomery County","Job Title: Power BI Developer Job Description The Power BI Developer designs, builds, and maintains interactive visual analytics solutions that enable data-driven decision-making with internal teams and external customers. This role partners with functional stakeholders, data engineers, and business leaders to translate raw data into clear, actionable insights delivered through Power BI data models, reports, and dashboards. Responsibilities  Create, enhance, and optimize Power BI reports, dashb…",https://www.adzuna.com/land/ad/5550428446?se=KBiiS5ze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=CD3CC0CDA76877CA626378FE50AB78F6D41C1ED3,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$80,610 - $80,610",80609.81,80609.81,80609.81,80609.81,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,97a0cea995debcb8258d4a79834d927d,80609.81,"$80,610-$80,610",,,,
adzuna,5550423575,JD Edwards Developer,CyberCoders,Cybercoders,"Lawrence, Essex County","Lawrence, Essex County","JD Edwards Developer *JD Edwards Developer - Systems Analyst & Data Architect* *Position Overview* We are seeking a skilled JD Edwards Developer to serve as a Systems Analyst and Data Architect. The ideal candidate will be responsible for analyzing business processes, developing applications, and ensuring seamless data integration within our organization. This role is crucial for optimizing our ERP systems and providing technical support to enhance operational efficiency. *Key Responsibilities*…",https://www.adzuna.com/details/5550423575?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$120,000 - $135,000",120000.0,135000.0,120000.0,135000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,37c7cdb579732d40e80e29c9db25f6b7,127500.0,"$120,000-$135,000",,,,
adzuna,5550423437,Senior Data Engineer,CyberCoders,Cybercoders,"Austin, Travis County","Austin, Travis County","Senior Data Engineer *Senior Data Engineer* *Position Overview* We are seeking a highly skilled Senior Data Engineer to join our team. The ideal candidate will be responsible for designing, building, and maintaining robust data pipelines and architectures that support our data-driven initiatives. This role requires a deep understanding of data engineering practices and the ability to work collaboratively with cross-functional teams to enhance our data capabilities. *Key Responsibilities* * Desi…",https://www.adzuna.com/details/5550423437?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$160,000 - $180,000",160000.0,180000.0,160000.0,180000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,b0791534bd3b6759abd0cf8b3827ad98,170000.0,"$160,000-$180,000",,,,
adzuna,5550423494,Senior Data Engineer,CyberCoders,Cybercoders,"Hoboken, Hudson County","Hoboken, Hudson County","Senior Data Engineer *Senior Data Engineer* *New York City, New York * *Hybrid: 2-3x days/week* *Position Overview* We are seeking a highly skilled Senior Data Engineer to join our dynamic team. The ideal candidate will be responsible for designing, building, and maintaining our data architecture, ensuring a seamless flow of data across various platforms. This role is crucial for leveraging big data technologies and ensuring data quality for analytics and machine learning initiatives. *Key Resp…",https://www.adzuna.com/details/5550423494?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$160,000 - $190,000",160000.0,190000.0,160000.0,190000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,0873ed3509a8f2f038d8d03ddc9ea290,175000.0,"$160,000-$190,000",,,,
adzuna,5550423512,Senior Data Engineer,CyberCoders,Cybercoders,"New York City, New York","New York City, New York","Senior Data Engineer *Senior Data Engineer* *New York City, New York * *Hybrid: 2-3x days/week* *Position Overview* We are seeking a highly skilled Senior Data Engineer to join our dynamic team. The ideal candidate will be responsible for designing, building, and maintaining our data architecture, ensuring a seamless flow of data across various platforms. This role is crucial for leveraging big data technologies and ensuring data quality for analytics and machine learning initiatives. *Key Resp…",https://www.adzuna.com/details/5550423512?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$160,000 - $190,000",160000.0,190000.0,160000.0,190000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,1ded0e3793ec9af5c0c4265d02758313,175000.0,"$160,000-$190,000",,,,
adzuna,5550423499,Senior Data Engineer,CyberCoders,Cybercoders,"Brooklyn, New York City","Brooklyn, New York City","Senior Data Engineer *Senior Data Engineer* *New York City, New York * *Hybrid: 2-3x days/week* *Position Overview* We are seeking a highly skilled Senior Data Engineer to join our dynamic team. The ideal candidate will be responsible for designing, building, and maintaining our data architecture, ensuring a seamless flow of data across various platforms. This role is crucial for leveraging big data technologies and ensuring data quality for analytics and machine learning initiatives. *Key Resp…",https://www.adzuna.com/details/5550423499?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:52.628141,2025-12-22 00:08:52,"$160,000 - $190,000",160000.0,190000.0,160000.0,190000.0,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,9a364c1fc6e9f94b51e234b1a35bae05,175000.0,"$160,000-$190,000",,,,
